age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_level
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
34,Private,10th,6,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,low_income
38,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,low_income
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
17,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,low_income
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,16,United-States,low_income
45,Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,low_income
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,low_income
73,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,low_income
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,low_income
30,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Vietnam,low_income
51,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low_income
35,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,low_income
41,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,low_income
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,low_income
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,low_income
21,NA,Some-college,10,Never-married,NA,Own-child,White,Male,0,0,35,United-States,low_income
53,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,low_income
36,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,Taiwan,low_income
32,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,72,Mexico,low_income
20,Private,11th,7,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,Guatemala,low_income
17,NA,11th,7,Never-married,NA,Own-child,White,Male,0,0,10,United-States,low_income
25,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,low_income
24,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,low_income
20,Private,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,El-Salvador,low_income
20,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,low_income
19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,low_income
37,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,low_income
44,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,low_income
22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,Canada,low_income
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,low_income
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
46,Private,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,low_income
29,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,low_income
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,6,United-States,low_income
27,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,low_income
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,low_income
36,Private,12th,8,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,low_income
62,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,low_income
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,low_income
37,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,low_income
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,low_income
46,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,low_income
62,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
28,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,low_income
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,low_income
30,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Poland,low_income
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,low_income
49,NA,7th-8th,4,Married-civ-spouse,NA,Husband,White,Male,0,0,99,United-States,low_income
27,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,low_income
47,Private,12th,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,low_income
57,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,low_income
64,Private,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,low_income
56,NA,HS-grad,9,Divorced,NA,Not-in-family,White,Male,0,0,40,United-States,low_income
53,Private,11th,7,Widowed,Other-service,Own-child,White,Female,0,0,47,United-States,low_income
31,Private,Some-college,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,low_income
23,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,low_income
39,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,low_income
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,low_income
22,NA,Some-college,10,Never-married,NA,Own-child,White,Female,0,0,40,Mexico,low_income
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
58,Self-emp-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,low_income
46,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,low_income
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
17,NA,10th,6,Never-married,NA,Own-child,White,Male,0,0,30,United-States,low_income
48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,England,low_income
73,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,low_income
37,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,low_income
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
42,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,United-States,low_income
42,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,low_income
42,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,low_income
54,Private,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,low_income
29,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,low_income
37,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,47,United-States,low_income
55,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low_income
67,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,20,United-States,low_income
51,Private,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,low_income
35,Private,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,low_income
41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,NA,low_income
64,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,low_income
49,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,low_income
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,low_income
62,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,United-States,low_income
70,NA,HS-grad,9,Married-civ-spouse,NA,Husband,White,Male,0,0,14,United-States,low_income
45,Self-emp-not-inc,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,low_income
50,Self-emp-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,low_income
52,Federal-gov,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,low_income
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,low_income
26,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,low_income
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
42,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,low_income
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,United-States,low_income
50,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,low_income
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
28,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,low_income
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,8,United-States,low_income
74,State-gov,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,low_income
49,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,low_income
24,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,low_income
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,low_income
32,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,low_income
45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,low_income
37,State-gov,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,65,United-States,low_income
44,NA,12th,8,Separated,NA,Not-in-family,White,Female,0,0,36,Puerto-Rico,low_income
58,NA,Some-college,10,Married-civ-spouse,NA,Husband,Black,Male,0,0,30,United-States,low_income
27,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low_income
69,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Male,0,0,8,United-States,low_income
30,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,low_income
27,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,low_income
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,low_income
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low_income
38,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,low_income
19,Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Hong,low_income
28,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,low_income
46,Private,9th,5,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Ireland,low_income
53,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,54,United-States,low_income
21,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,low_income
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,low_income
24,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,Jamaica,low_income
32,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,low_income
57,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,low_income
56,Private,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,low_income
27,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,37,United-States,low_income
38,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Iran,low_income
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,low_income
49,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,low_income
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,48,United-States,low_income
28,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
55,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,44,United-States,low_income
42,Private,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,31,Laos,low_income
63,NA,Doctorate,16,Married-civ-spouse,NA,Husband,White,Male,0,0,12,United-States,low_income
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,low_income
67,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,low_income
50,NA,9th,5,Married-civ-spouse,NA,Husband,White,Male,0,0,50,United-States,low_income
63,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,low_income
17,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,low_income
41,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,low_income
53,Local-gov,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,low_income
44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,99,United-States,low_income
24,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,low_income
35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States,low_income
31,Private,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,low_income
66,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low_income
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,low_income
64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
43,Local-gov,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,low_income
37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,low_income
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,low_income
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,low_income
50,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
28,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low_income
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,34,United-States,low_income
42,Private,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,NA,low_income
